,exp,hp,meta,mean,std,dist,upper,lower
934,Co-Training<br>Data,-0.5,weightedtau,-0.022594423153207362,0.17590903637021468,KLD-PP:NN,0.15331461321700732,-0.19850345952342205
304,Augmentation<br>Policy,-0.5,weightedtau,0.17065298092005082,0.21363651305101117,KLD-PP:NS-1000-BINS,0.384289493971062,-0.042983532130960345
1560,Model<br>Architecture,-0.5,delta,-0.0017522832604957718,0.04439315123474125,FID,0.04264086797424548,-0.046145434495237024
1561,Model<br>Architecture,-0.5,gain,0.6511627906976745,0.3857154518407601,FID,1.0368782425384346,0.26544733885691435
1562,Model<br>Architecture,-0.5,rank,0.4870309232779161,0.16258126958618316,FID,0.6496121928640992,0.32444965369173295
1563,Model<br>Architecture,-0.5,regret,0.2045042567862002,0.19009524521571003,FID,0.39459950200191024,0.014409011570490182
303,Augmentation<br>Policy,-0.5,regret,0.16845621207119538,0.16393357153392615,KLD-PP:NS-1000-BINS,0.3323897836051215,0.0045226405372692235
302,Augmentation<br>Policy,-0.5,rank,0.5792647482259071,0.18909647174431737,KLD-PP:NS-1000-BINS,0.7683612199702246,0.39016827648158975
301,Augmentation<br>Policy,-0.5,gain,0.6550387596899225,0.40727910944439083,KLD-PP:NS-1000-BINS,1.0623178691343134,0.2477596502455317
1564,Model<br>Architecture,-0.5,weightedtau,-0.013841218231030673,0.1501291164447229,FID,0.13628789821369222,-0.1639703346757536
2823,Pretraining<br>Data,-0.5,regret,0.1890944016557232,0.16741900857135686,VDNA-PP:NN-1000-BINS,0.35651341022708005,0.021675393084366334
2824,Pretraining<br>Data,-0.5,weightedtau,0.16275450059076435,0.16623131810938407,VDNA-PP:NN-1000-BINS,0.3289858187001484,-0.0034768175186197237
300,Augmentation<br>Policy,-0.5,delta,0.0029848765110168716,0.05226563595776084,KLD-PP:NS-1000-BINS,0.05525051246877771,-0.04928075944674397
2281,Pretraining<br>Data,-0.5,gain,0.32558139534883723,0.37215761713239737,FID,0.6977390124812346,-0.046576221783560134
931,Co-Training<br>Data,-0.5,gain,0.6627906976744186,0.38431395814132574,KLD-PP:NN,1.0471046558157444,0.2784767395330928
930,Co-Training<br>Data,-0.5,delta,0.009300148687313395,0.03567954240120378,KLD-PP:NN,0.044979691088517175,-0.026379393713890385
1923,Model<br>Architecture,-0.5,regret,0.20821493510130493,0.19973415374824566,KLD-PP:NS-W:TS-100-BINS,0.4079490888495506,0.008480781353059269
33,Augmentation<br>Policy,-0.5,regret,0.17614039363556694,0.1704608409467524,FED,0.34660123458231934,0.0056795526888145376
31,Augmentation<br>Policy,-0.5,gain,0.6434108527131781,0.381913646176377,FED,1.0253244988895551,0.2614972065368011
30,Augmentation<br>Policy,-0.5,delta,-0.00011141093818407571,0.05862046055194038,FED,0.0585090496137563,-0.05873187149012446
1021,Co-Training<br>Data,-0.5,gain,0.6472868217054263,0.3734826422817094,KLD-PP:NS-1000-BINS,1.0207694639871356,0.2738041794237169
574,Augmentation<br>Policy,-0.5,weightedtau,0.07374635123050542,0.14756152667298172,SEMANTIC,0.22130787790348716,-0.0738151754424763
573,Augmentation<br>Policy,-0.5,regret,0.1882587301018059,0.1721300908227982,SEMANTIC,0.3603888209246041,0.016128639279007706
572,Augmentation<br>Policy,-0.5,rank,0.5187150044729975,0.15421196412290133,SEMANTIC,0.6729269685958987,0.3645030403500961
2103,Model<br>Architecture,-0.5,regret,0.20806472940102735,0.18188396201515034,VDNA-PP:NN-1000-BINS,0.3899486914161777,0.02618076738587702
571,Augmentation<br>Policy,-0.5,gain,0.5968992248062015,0.40298325130952195,SEMANTIC,0.9998824761157235,0.19391597349667955
1020,Co-Training<br>Data,-0.5,delta,0.009280301341714795,0.03813785612444514,KLD-PP:NS-1000-BINS,0.04741815746615993,-0.028857554782730346
2010,Model<br>Architecture,-0.5,delta,0.00012738814033587894,0.04372071511243794,SEMANTIC,0.04384810325277382,-0.04359332697210206
2011,Model<br>Architecture,-0.5,gain,0.682170542635659,0.37191248089954226,SEMANTIC,1.0540830235352012,0.31025806173611675
2012,Model<br>Architecture,-0.5,rank,0.5081981497422032,0.15969668921691216,SEMANTIC,0.6678948389591154,0.3485014605252911
2013,Model<br>Architecture,-0.5,regret,0.1934952890747133,0.17270736347922402,SEMANTIC,0.36620265255393736,0.02078792559548928
2014,Model<br>Architecture,-0.5,weightedtau,-0.007908360820940966,0.15989230142354918,SEMANTIC,0.15198394060260823,-0.16780066224449014
2104,Model<br>Architecture,-0.5,weightedtau,0.003214004335271002,0.1489355098450224,VDNA-PP:NN-1000-BINS,0.1521495141802934,-0.1457215055097514
570,Augmentation<br>Policy,-0.5,delta,0.0008606455199786331,0.05332796427938661,SEMANTIC,0.05418860979936524,-0.05246731875940798
2282,Pretraining<br>Data,-0.5,rank,0.6581766312554989,0.1731660183069828,FID,0.8313426495624816,0.48501061294851605
480,Augmentation<br>Policy,-0.5,delta,0.004071316169213888,0.048843656247837035,KLD-PP:NS-W:TS-100-BINS,0.052914972417050926,-0.04477234007862314
2284,Pretraining<br>Data,-0.5,weightedtau,0.14105767955275084,0.16442524441135067,FID,0.3054829239641015,-0.023367564858599837
2464,Pretraining<br>Data,-0.5,weightedtau,0.1666659040395206,0.17534094389037222,KLD-PP:NS-1000-BINS,0.34200684792989283,-0.008675039850851607
2463,Pretraining<br>Data,-0.5,regret,0.1900855333178812,0.17257038552225368,KLD-PP:NS-1000-BINS,0.36265591884013487,0.017515147795627517
2462,Pretraining<br>Data,-0.5,rank,0.6760971422071105,0.19929324479078894,KLD-PP:NS-1000-BINS,0.8753903869978994,0.47680389741632156
2461,Pretraining<br>Data,-0.5,gain,0.3527131782945736,0.3872296481748222,KLD-PP:NS-1000-BINS,0.7399428264693958,-0.03451646988024859
2460,Pretraining<br>Data,-0.5,delta,-0.010067634419261322,0.03394115365440618,KLD-PP:NS-1000-BINS,0.023873519235144854,-0.044008788073667496
2552,Pretraining<br>Data,-0.5,rank,0.5724860941119092,0.17498115958159233,KLD-PP:NS-W:SN-1000-BINS,0.7474672536935015,0.3975049345303169
2553,Pretraining<br>Data,-0.5,regret,0.20958435905888512,0.16748835285801464,KLD-PP:NS-W:SN-1000-BINS,0.3770727119168997,0.04209600620087048
1924,Model<br>Architecture,-0.5,weightedtau,0.02778352708432687,0.1450904259277247,KLD-PP:NS-W:TS-100-BINS,0.17287395301205158,-0.11730689884339783
2554,Pretraining<br>Data,-0.5,weightedtau,0.05593940362640479,0.21566717924082623,KLD-PP:NS-W:SN-1000-BINS,0.27160658286723105,-0.15972777561442145
2551,Pretraining<br>Data,-0.5,gain,0.2751937984496124,0.37640146994328727,KLD-PP:NS-W:SN-1000-BINS,0.6515952683928996,-0.10120767149367488
1200,Co-Training<br>Data,-0.5,delta,0.009248563023500675,0.038550280393816264,KLD-PP:NS-W:TS-100-BINS,0.04779884341731694,-0.02930171737031559
1202,Co-Training<br>Data,-0.5,rank,0.5086194746178708,0.2114397528047873,KLD-PP:NS-W:TS-100-BINS,0.7200592274226582,0.2971797218130835
1203,Co-Training<br>Data,-0.5,regret,0.17834255932310225,0.1742432116850279,KLD-PP:NS-W:TS-100-BINS,0.35258577100813016,0.0040993476380743465
1204,Co-Training<br>Data,-0.5,weightedtau,-0.006055351215221626,0.19003414483681813,KLD-PP:NS-W:TS-100-BINS,0.1839787936215965,-0.19608949605203976
2734,Pretraining<br>Data,-0.5,weightedtau,0.16299940847219416,0.18779619955253177,SEMANTIC,0.3507956080247259,-0.02479679108033761
2733,Pretraining<br>Data,-0.5,regret,0.20348646337506354,0.18576907450613597,SEMANTIC,0.3892555378811995,0.01771738886892757
2822,Pretraining<br>Data,-0.5,rank,0.6395616208305793,0.17800706403902652,VDNA-PP:NN-1000-BINS,0.8175686848696059,0.4615545567915528
2374,Pretraining<br>Data,-0.5,weightedtau,0.134080785701402,0.16351453991604836,KLD-PP:NN,0.2975953256174504,-0.029433754214646363
2283,Pretraining<br>Data,-0.5,regret,0.1815813476344961,0.15709049945851547,FID,0.33867184709301157,0.02449084817598063
2372,Pretraining<br>Data,-0.5,rank,0.6376401575714709,0.1833782869171698,KLD-PP:NN,0.8210184444886407,0.454261870654301
1201,Co-Training<br>Data,-0.5,gain,0.6395348837209301,0.37648222546233345,KLD-PP:NS-W:TS-100-BINS,1.0160171091832635,0.2630526582585967
2371,Pretraining<br>Data,-0.5,gain,0.3062015503875969,0.37648222546233345,KLD-PP:NN,0.6826837758499303,-0.07028067507473656
2550,Pretraining<br>Data,-0.5,delta,-0.014167641407451574,0.031209307418685054,KLD-PP:NS-W:SN-1000-BINS,0.01704166601123348,-0.04537694882613663
2820,Pretraining<br>Data,-0.5,delta,-0.011935405298412912,0.034149012495319785,VDNA-PP:NN-1000-BINS,0.022213607196906873,-0.04608441779373269
1830,Model<br>Architecture,-0.5,delta,0.0028912128173103667,0.03474521796990303,KLD-PP:NS-W:SN-1000-BINS,0.0376364307872134,-0.03185400515259266
1114,Co-Training<br>Data,-0.5,weightedtau,0.011756759613111581,0.19157273940960112,KLD-PP:NS-W:SN-1000-BINS,0.2033294990227127,-0.17981597979648956
1113,Co-Training<br>Data,-0.5,regret,0.18470543756739632,0.17037795417298376,KLD-PP:NS-W:SN-1000-BINS,0.35508339174038006,0.01432748339441256
1112,Co-Training<br>Data,-0.5,rank,0.4958614684905608,0.18569456776866133,KLD-PP:NS-W:SN-1000-BINS,0.6815560362592221,0.31016690072189945
120,Augmentation<br>Policy,-0.5,delta,0.0032392933541182164,0.053250116249489395,FID,0.05648940960360761,-0.050010822895371176
121,Augmentation<br>Policy,-0.5,gain,0.6317829457364341,0.40270026404259873,FID,1.0344832097790329,0.2290826816938354
122,Augmentation<br>Policy,-0.5,rank,0.5734077942404012,0.18303519362624676,FID,0.756442987866648,0.39037260061415446
123,Augmentation<br>Policy,-0.5,regret,0.16474207880218292,0.15696974652759527,FID,0.32171182532977816,0.007772332274587651
124,Augmentation<br>Policy,-0.5,weightedtau,0.08590073520189831,0.20706067176426393,FID,0.29296140696616224,-0.12115993656236562
2821,Pretraining<br>Data,-0.5,gain,0.3178294573643411,0.37191248089954226,VDNA-PP:NN-1000-BINS,0.6897419382638834,-0.05408302353520117
1111,Co-Training<br>Data,-0.5,gain,0.6472868217054264,0.4101797825592674,KLD-PP:NS-W:SN-1000-BINS,1.0574666042646939,0.237107039146159
1831,Model<br>Architecture,-0.5,gain,0.6899224806201549,0.35715175981781705,KLD-PP:NS-W:SN-1000-BINS,1.047074240437972,0.3327707208023379
1832,Model<br>Architecture,-0.5,rank,0.5193154731403048,0.16912697512201907,KLD-PP:NS-W:SN-1000-BINS,0.6884424482623239,0.3501884980182857
1833,Model<br>Architecture,-0.5,regret,0.1950223127781409,0.17071568361978717,KLD-PP:NS-W:SN-1000-BINS,0.36573799639792803,0.024306629158353715
1834,Model<br>Architecture,-0.5,weightedtau,0.027423214131736987,0.15943956684746483,KLD-PP:NS-W:SN-1000-BINS,0.1868627809792018,-0.13201635271572784
754,Co-Training<br>Data,-0.5,weightedtau,-0.028464872691050837,0.19670600208485722,FED,0.1682411293938064,-0.22517087477590805
753,Co-Training<br>Data,-0.5,regret,0.18635401897353895,0.17656903246570008,FED,0.36292305143923903,0.009784986507838878
752,Co-Training<br>Data,-0.5,rank,0.5039592091098314,0.19311495244241578,FED,0.6970741615522471,0.3108442566674156
751,Co-Training<br>Data,-0.5,gain,0.6162790697674417,0.38439305136260793,FED,1.0006721211300498,0.2318860184048338
750,Co-Training<br>Data,-0.5,delta,0.00559915394284005,0.039194109545752996,FED,0.04479326348859305,-0.033594955602912945
1110,Co-Training<br>Data,-0.5,delta,0.009947432758580194,0.035876552926395355,KLD-PP:NS-W:SN-1000-BINS,0.045823985684975546,-0.02592912016781516
2370,Pretraining<br>Data,-0.5,delta,-0.010994359889387767,0.03392516253080931,KLD-PP:NN,0.02293080264142154,-0.044919522420197075
2373,Pretraining<br>Data,-0.5,regret,0.18919067898981606,0.16839009451831077,KLD-PP:NN,0.35758077350812684,0.02080058447150529
1743,Model<br>Architecture,-0.5,regret,0.20676017180199835,0.19574942278239815,KLD-PP:NS-1000-BINS,0.4025095945843965,0.011010749019600197
1741,Model<br>Architecture,-0.5,gain,0.6511627906976745,0.3990412586795894,KLD-PP:NS-1000-BINS,1.050204049377264,0.25212153201808507
842,Co-Training<br>Data,-0.5,rank,0.5279568611948934,0.19285574005135542,FID,0.7208126012462488,0.33510112114353796
1740,Model<br>Architecture,-0.5,delta,-0.0004985323247983381,0.04456202640326283,KLD-PP:NS-1000-BINS,0.044063494078464494,-0.04506055872806117
2644,Pretraining<br>Data,-0.5,weightedtau,0.17266743694397824,0.17632819539837785,KLD-PP:NS-W:TS-100-BINS,0.3489956323423561,-0.0036607584543996152
1744,Model<br>Architecture,-0.5,weightedtau,0.030360908955623284,0.14483528327930603,KLD-PP:NS-1000-BINS,0.17519619223492933,-0.11447437432368275
210,Augmentation<br>Policy,-0.5,delta,0.0036610350667352276,0.05388627070337585,KLD-PP:NN,0.05754730577011108,-0.05022523563664062
211,Augmentation<br>Policy,-0.5,gain,0.63953488372093,0.39345998718282377,KLD-PP:NN,1.0329948709037537,0.24607489653810627
1380,Co-Training<br>Data,-0.5,delta,0.0092261261872235,0.03660023910535894,VDNA-PP:NN-1000-BINS,0.04582636529258244,-0.027374112918135435
212,Augmentation<br>Policy,-0.5,rank,0.5771186628069234,0.16181161511301959,KLD-PP:NN,0.7389302779199429,0.4153070476939038
214,Augmentation<br>Policy,-0.5,weightedtau,0.041588443092896374,0.1700157832007414,KLD-PP:NN,0.2116042262936378,-0.128427340107845
843,Co-Training<br>Data,-0.5,regret,0.17602524644444567,0.170261267670882,FID,0.3462865141153277,0.0057639787735636605
844,Co-Training<br>Data,-0.5,weightedtau,-0.02453584368197104,0.1803547111848963,FID,0.15581886750292526,-0.20489055486686733
2640,Pretraining<br>Data,-0.5,delta,-0.010855132410692608,0.035557536805567454,KLD-PP:NS-W:TS-100-BINS,0.024702404394874845,-0.04641266921626006
2641,Pretraining<br>Data,-0.5,gain,0.3565891472868217,0.3920474083457725,KLD-PP:NS-W:TS-100-BINS,0.7486365556325942,-0.035458261058950835
2643,Pretraining<br>Data,-0.5,regret,0.19050262247591096,0.1725429969086977,KLD-PP:NS-W:TS-100-BINS,0.36304561938460866,0.017959625567213255
2642,Pretraining<br>Data,-0.5,rank,0.6769372537128194,0.19538722907114675,KLD-PP:NS-W:TS-100-BINS,0.8723244827839662,0.4815500246416727
213,Augmentation<br>Policy,-0.5,regret,0.17161956643586618,0.16440838399211763,KLD-PP:NN,0.33602795042798383,0.007211182443748548
661,Augmentation<br>Policy,-0.5,gain,0.6705426356589146,0.39438604903971264,VDNA-PP:NN-1000-BINS,1.0649286846986272,0.27615658661920195
660,Augmentation<br>Policy,-0.5,delta,0.003193438476678329,0.052830966723322055,VDNA-PP:NN-1000-BINS,0.056024405200000384,-0.049637528246643726
663,Augmentation<br>Policy,-0.5,regret,0.16353744922440444,0.15826361486594906,VDNA-PP:NN-1000-BINS,0.3218010640903535,0.0052738343584553815
1290,Co-Training<br>Data,-0.5,delta,0.009433225644343284,0.03626232977589846,SEMANTIC,0.04569555542024174,-0.026829104131555176
1291,Co-Training<br>Data,-0.5,gain,0.6589147286821704,0.37215761713239737,SEMANTIC,1.0310723458145676,0.286757111549773
1292,Co-Training<br>Data,-0.5,rank,0.49785707669672674,0.19946432752204696,SEMANTIC,0.6973214042187736,0.2983927491746798
1293,Co-Training<br>Data,-0.5,regret,0.1830067787397411,0.17099441428567722,SEMANTIC,0.3540011930254183,0.012012364454063895
1294,Co-Training<br>Data,-0.5,weightedtau,-0.03281365643668847,0.19518031079050244,SEMANTIC,0.16236665435381398,-0.2279939672271909
1024,Co-Training<br>Data,-0.5,weightedtau,-0.007258736579770156,0.18829494336125888,KLD-PP:NS-1000-BINS,0.1810362067814887,-0.19555367994102904
1023,Co-Training<br>Data,-0.5,regret,0.17657280357046334,0.1719492868446062,KLD-PP:NS-1000-BINS,0.34852209041506954,0.004623516725857146
1022,Co-Training<br>Data,-0.5,rank,0.5131007057630956,0.20714262251533325,KLD-PP:NS-1000-BINS,0.7202433282784289,0.3059580832477624
390,Augmentation<br>Policy,-0.5,delta,0.0038043741877997013,0.05096411274090516,KLD-PP:NS-W:SN-1000-BINS,0.05476848692870486,-0.047159738553105464
391,Augmentation<br>Policy,-0.5,gain,0.6434108527131783,0.4051650117304136,KLD-PP:NS-W:SN-1000-BINS,1.0485758644435919,0.23824584098276474
1742,Model<br>Architecture,-0.5,rank,0.48069986827788164,0.16407331591847152,KLD-PP:NS-1000-BINS,0.6447731841963531,0.3166265523594101
392,Augmentation<br>Policy,-0.5,rank,0.5793610971620804,0.16857569110949616,KLD-PP:NS-W:SN-1000-BINS,0.7479367882715766,0.41078540605258423
393,Augmentation<br>Policy,-0.5,regret,0.16228267556182496,0.1453276539997908,KLD-PP:NS-W:SN-1000-BINS,0.30761032956161577,0.016955021562034156
394,Augmentation<br>Policy,-0.5,weightedtau,0.12101706715430448,0.2089557206596478,KLD-PP:NS-W:SN-1000-BINS,0.3299727878139523,-0.08793865350534331
840,Co-Training<br>Data,-0.5,delta,0.009179897741137867,0.035854465698384234,FID,0.0450343634395221,-0.02667456795724637
841,Co-Training<br>Data,-0.5,gain,0.6550387596899223,0.390902005066461,FID,1.0459407647563834,0.2641367546234613
664,Augmentation<br>Policy,-0.5,weightedtau,0.08895230712831714,0.22186733680396903,VDNA-PP:NN-1000-BINS,0.31081964393228617,-0.13291502967565189
662,Augmentation<br>Policy,-0.5,rank,0.5793285867385446,0.18801758002733032,VDNA-PP:NN-1000-BINS,0.767346166765875,0.39131100671121427
1381,Co-Training<br>Data,-0.5,gain,0.63953488372093,0.3934599871828238,VDNA-PP:NN-1000-BINS,1.032994870903754,0.2460748965381062
1826,Model<br>Architecture,-0.25,gain,0.7131782945736432,0.34361701852317594,KLD-PP:NS-W:SN-1000-BINS,1.0567953130968193,0.3695612760504673
1827,Model<br>Architecture,-0.25,rank,0.5398706163881716,0.17455290505172044,KLD-PP:NS-W:SN-1000-BINS,0.714423521439892,0.36531771133645113
1828,Model<br>Architecture,-0.25,regret,0.18421974547719575,0.1552549411710408,KLD-PP:NS-W:SN-1000-BINS,0.33947468664823655,0.028964804306154945
1829,Model<br>Architecture,-0.25,weightedtau,0.03401030141439672,0.16323483118595178,KLD-PP:NS-W:SN-1000-BINS,0.19724513260034848,-0.12922452977155507
1739,Model<br>Architecture,-0.25,weightedtau,0.030914345023317878,0.14190476380019867,KLD-PP:NS-1000-BINS,0.17281910882351656,-0.11099041877688079
479,Augmentation<br>Policy,-0.25,weightedtau,0.16786995743391217,0.21305053417423522,KLD-PP:NS-W:TS-100-BINS,0.3809204916081474,-0.04518057674032305
478,Augmentation<br>Policy,-0.25,regret,0.1659638795625059,0.15487010445718263,KLD-PP:NS-W:TS-100-BINS,0.32083398401968855,0.011093775105323278
477,Augmentation<br>Policy,-0.25,rank,0.5780905014622458,0.17507639812379547,KLD-PP:NS-W:TS-100-BINS,0.7531668995860413,0.40301410333845034
476,Augmentation<br>Policy,-0.25,gain,0.6511627906976745,0.40230374745154723,KLD-PP:NS-W:TS-100-BINS,1.0534665381492216,0.24885904324612723
475,Augmentation<br>Policy,-0.25,delta,0.0049702503961494195,0.04545726949051203,KLD-PP:NS-W:TS-100-BINS,0.05042751988666145,-0.04048701909436261
1825,Model<br>Architecture,-0.25,delta,0.003669676123047374,0.03571974791528668,KLD-PP:NS-W:SN-1000-BINS,0.03938942403833406,-0.03205007179223931
1738,Model<br>Architecture,-0.25,regret,0.21057840296060482,0.19883708147048965,KLD-PP:NS-1000-BINS,0.40941548443109443,0.01174132149011517
1737,Model<br>Architecture,-0.25,rank,0.47282382291186026,0.16151216187247744,KLD-PP:NS-1000-BINS,0.6343359847843377,0.3113116610393828
658,Augmentation<br>Policy,-0.25,regret,0.16107926605319484,0.15114806388656746,VDNA-PP:NN-1000-BINS,0.3122273299397623,0.009931202166627379
1735,Model<br>Architecture,-0.25,delta,-0.0023217631325857177,0.04916718053772721,KLD-PP:NS-1000-BINS,0.04684541740514149,-0.051488943670312926
1107,Co-Training<br>Data,-0.25,rank,0.4983792157077607,0.18625675344997208,KLD-PP:NS-W:SN-1000-BINS,0.6846359691577328,0.3121224622577886
1108,Co-Training<br>Data,-0.25,regret,0.18251800590363118,0.16390127428846862,KLD-PP:NS-W:SN-1000-BINS,0.3464192801920998,0.018616731615162557
1109,Co-Training<br>Data,-0.25,weightedtau,0.014531935351482065,0.19061092900440268,KLD-PP:NS-W:SN-1000-BINS,0.20514286435588475,-0.17607899365292062
