,exp,hp,meta,mean,std,dist,upper,lower
1008,Co-Training<br>Data,-0.1,regret,0.16864484070574626,0.16073987922745112,KLD-PP:NS-1000-BINS,0.3293847199331974,0.007904961478295142
1007,Co-Training<br>Data,-0.1,rank,0.5273978622789682,0.20362133561308346,KLD-PP:NS-1000-BINS,0.7310191978920517,0.32377652666588475
1006,Co-Training<br>Data,-0.1,gain,0.6550387596899224,0.37029461656250906,KLD-PP:NS-1000-BINS,1.0253333762524315,0.28474414312741336
1005,Co-Training<br>Data,-0.1,delta,0.010601816636339342,0.0370903182053796,KLD-PP:NS-1000-BINS,0.04769213484171894,-0.026488501569040257
19,Augmentation<br>Policy,-0.1,weightedtau,0.004869240808863632,0.17375033410098437,FED,0.178619574909848,-0.16888109329212073
18,Augmentation<br>Policy,-0.1,regret,0.1737344713423363,0.16782493666293918,FED,0.3415594080052755,0.005909534679397116
17,Augmentation<br>Policy,-0.1,rank,0.5584881009107849,0.18474680406464283,FED,0.7432349049754278,0.3737412968461421
16,Augmentation<br>Policy,-0.1,gain,0.6356589147286822,0.39812602522988155,FED,1.0337849399585637,0.23753288949880064
15,Augmentation<br>Policy,-0.1,delta,0.0017584482597750393,0.05857644688397023,FED,0.060334895143745265,-0.05681799862419519
2715,Pretraining<br>Data,-0.1,delta,-0.014675406984580574,0.03735265430528306,SEMANTIC,0.02267724732070249,-0.052028061289863634
2716,Pretraining<br>Data,-0.1,gain,0.313953488372093,0.3905908082771072,SEMANTIC,0.7045442966492002,-0.07663731990501416
2717,Pretraining<br>Data,-0.1,rank,0.6208199635207061,0.215857579240719,SEMANTIC,0.8366775427614251,0.4049623842799871
2718,Pretraining<br>Data,-0.1,regret,0.20767381877541713,0.18404593643537234,SEMANTIC,0.3917197552107895,0.023627882340044787
2719,Pretraining<br>Data,-0.1,weightedtau,0.16515584648924972,0.19890072104819181,SEMANTIC,0.36405656753744153,-0.033744874558942095
1905,Model<br>Architecture,-0.1,delta,-0.0009433859309484723,0.04832312925408392,KLD-PP:NS-W:TS-100-BINS,0.04737974332313545,-0.04926651518503239
1906,Model<br>Architecture,-0.1,gain,0.6589147286821704,0.39266724653256735,KLD-PP:NS-W:TS-100-BINS,1.0515819752147377,0.26624748214960303
1907,Model<br>Architecture,-0.1,rank,0.4901802194644146,0.16524242312467372,KLD-PP:NS-W:TS-100-BINS,0.6554226425890883,0.32493779633974085
1908,Model<br>Architecture,-0.1,regret,0.20351662645623964,0.1920622614349588,KLD-PP:NS-W:TS-100-BINS,0.39557888789119844,0.011454365021280832
1909,Model<br>Architecture,-0.1,weightedtau,0.033987209877290134,0.13613767908377733,KLD-PP:NS-W:TS-100-BINS,0.17012488896106748,-0.1021504692064872
919,Co-Training<br>Data,-0.1,weightedtau,-0.052747392088878964,0.167702744475349,KLD-PP:NN,0.11495535238647003,-0.22045013656422796
918,Co-Training<br>Data,-0.1,regret,0.1854636115382606,0.16607806520349552,KLD-PP:NN,0.3515416767417561,0.01938554633476508
917,Co-Training<br>Data,-0.1,rank,0.49461987394503704,0.17364433064428772,KLD-PP:NN,0.6682642045893248,0.3209755433007493
916,Co-Training<br>Data,-0.1,gain,0.6201550387596898,0.37630050117354685,KLD-PP:NN,0.9964555399332367,0.24385453758614295
915,Co-Training<br>Data,-0.1,delta,0.008392228713639338,0.03499989438106555,KLD-PP:NN,0.04339212309470489,-0.026607665667426214
379,Augmentation<br>Policy,-0.1,weightedtau,0.0710754040999372,0.21375632122720126,KLD-PP:NS-W:SN-1000-BINS,0.28483172532713846,-0.14268091712726405
467,Augmentation<br>Policy,-0.1,rank,0.5849597135892942,0.16553137384573588,KLD-PP:NS-W:TS-100-BINS,0.7504910874350301,0.4194283397435583
378,Augmentation<br>Policy,-0.1,regret,0.16502549392744975,0.14158775006544447,KLD-PP:NS-W:SN-1000-BINS,0.30661324399289425,0.023437743862005284
1819,Model<br>Architecture,-0.1,weightedtau,0.0378752370344765,0.16870044658654987,KLD-PP:NS-W:SN-1000-BINS,0.20657568362102635,-0.13082520955207338
465,Augmentation<br>Policy,-0.1,delta,0.005188260776127964,0.04593895903672081,KLD-PP:NS-W:TS-100-BINS,0.051127219812848776,-0.04075069826059284
1997,Model<br>Architecture,-0.1,rank,0.5124824341579337,0.16068536855680143,SEMANTIC,0.6731678027147352,0.3517970656011323
1996,Model<br>Architecture,-0.1,gain,0.6976744186046511,0.3779127643458743,SEMANTIC,1.0755871829505255,0.3197616542587768
1099,Co-Training<br>Data,-0.1,weightedtau,0.019910285835984573,0.18252316492915233,KLD-PP:NS-W:SN-1000-BINS,0.2024334507651369,-0.16261287909316774
1098,Co-Training<br>Data,-0.1,regret,0.1824253971749244,0.16969846796635704,KLD-PP:NS-W:SN-1000-BINS,0.35212386514128147,0.012726929208567356
1097,Co-Training<br>Data,-0.1,rank,0.5238936368421044,0.17941223031262293,KLD-PP:NS-W:SN-1000-BINS,0.7033058671547274,0.3444814065294815
1096,Co-Training<br>Data,-0.1,gain,0.6705426356589146,0.4009602397334295,KLD-PP:NS-W:SN-1000-BINS,1.0715028753923441,0.2695823959254851
1095,Co-Training<br>Data,-0.1,delta,0.010209112512356863,0.03422057791982896,KLD-PP:NS-W:SN-1000-BINS,0.04442969043218582,-0.024011465407472093
2087,Model<br>Architecture,-0.1,rank,0.49536287302840076,0.16820824536471188,VDNA-PP:NN-1000-BINS,0.6635711183931127,0.32715462766368886
2625,Pretraining<br>Data,-0.1,delta,-0.012327121286737198,0.03781871118810659,KLD-PP:NS-W:TS-100-BINS,0.02549158990136939,-0.05014583247484379
2626,Pretraining<br>Data,-0.1,gain,0.3565891472868217,0.3853211806022377,KLD-PP:NS-W:TS-100-BINS,0.7419103278890593,-0.028732033315416017
2627,Pretraining<br>Data,-0.1,rank,0.666434420965295,0.19097659860567318,KLD-PP:NS-W:TS-100-BINS,0.8574110195709682,0.47545782235962186
2628,Pretraining<br>Data,-0.1,regret,0.19570617808664267,0.17927484667285923,KLD-PP:NS-W:TS-100-BINS,0.3749810247595019,0.016431331413783445
825,Co-Training<br>Data,-0.1,delta,0.007952208512821255,0.034754931467517416,FID,0.04270713998033867,-0.026802722954696163
826,Co-Training<br>Data,-0.1,gain,0.6434108527131781,0.3534727718735862,FID,0.9968836245867643,0.2899380808395919
827,Co-Training<br>Data,-0.1,rank,0.4969920091298356,0.17960198266917293,FID,0.6765939917990085,0.31739002646066267
828,Co-Training<br>Data,-0.1,regret,0.180862574920415,0.16107580862072565,FID,0.34193838354114064,0.01978676629968934
829,Co-Training<br>Data,-0.1,weightedtau,-0.04638257807474121,0.1753495439829041,FID,0.12896696590816287,-0.2217321220576453
375,Augmentation<br>Policy,-0.1,delta,0.003132503046545876,0.048412319334973156,KLD-PP:NS-W:SN-1000-BINS,0.05154482238151903,-0.04527981628842728
376,Augmentation<br>Policy,-0.1,gain,0.6511627906976745,0.40230374745154723,KLD-PP:NS-W:SN-1000-BINS,1.0534665381492216,0.24885904324612723
2629,Pretraining<br>Data,-0.1,weightedtau,0.16946271225788184,0.17207300792188043,KLD-PP:NS-W:TS-100-BINS,0.3415357201797623,-0.002610295663998591
1815,Model<br>Architecture,-0.1,delta,0.006153272065389377,0.033936110298859776,KLD-PP:NS-W:SN-1000-BINS,0.04008938236424915,-0.0277828382334704
1816,Model<br>Architecture,-0.1,gain,0.7248062015503876,0.33212274471324543,KLD-PP:NS-W:SN-1000-BINS,1.0569289462636329,0.3926834568371421
1817,Model<br>Architecture,-0.1,rank,0.548405505039688,0.19011417315825496,KLD-PP:NS-W:SN-1000-BINS,0.738519678197943,0.35829133188143303
1818,Model<br>Architecture,-0.1,regret,0.17242210171164082,0.14089998693584582,KLD-PP:NS-W:SN-1000-BINS,0.3133220886474867,0.031522114775795
377,Augmentation<br>Policy,-0.1,rank,0.5571324614044535,0.18001941803421395,KLD-PP:NS-W:SN-1000-BINS,0.7371518794386674,0.37711304337023954
2088,Model<br>Architecture,-0.1,regret,0.19851950886707326,0.17848772723838355,VDNA-PP:NN-1000-BINS,0.37700723610545683,0.02003178162868971
1729,Model<br>Architecture,-0.1,weightedtau,0.03282876628908537,0.13375491472106413,KLD-PP:NS-1000-BINS,0.1665836810101495,-0.10092614843197875
2448,Pretraining<br>Data,-0.1,regret,0.1973340621838535,0.18194689627143434,KLD-PP:NS-1000-BINS,0.37928095845528786,0.015387165912419148
195,Augmentation<br>Policy,-0.1,delta,0.002617699038766777,0.05752361269823657,KLD-PP:NN,0.06014131173700334,-0.05490591365946979
2355,Pretraining<br>Data,-0.1,delta,-0.01152490264223527,0.03626718948487142,KLD-PP:NN,0.02474228684263615,-0.04779209212710669
2356,Pretraining<br>Data,-0.1,gain,0.34883720930232553,0.39243492194076757,KLD-PP:NN,0.7412721312430931,-0.04359771263844203
1369,Co-Training<br>Data,-0.1,weightedtau,-0.03324004300033341,0.1633543962140463,VDNA-PP:NN-1000-BINS,0.1301143532137129,-0.1965944392143797
1368,Co-Training<br>Data,-0.1,regret,0.18060246713464237,0.16437877383174596,VDNA-PP:NN-1000-BINS,0.3449812409663883,0.016223693302896414
1367,Co-Training<br>Data,-0.1,rank,0.49941476457985645,0.17954599535622665,VDNA-PP:NN-1000-BINS,0.6789607599360831,0.31986876922362983
1366,Co-Training<br>Data,-0.1,gain,0.6434108527131782,0.38532118060223763,VDNA-PP:NN-1000-BINS,1.028732033315416,0.2580896721109406
1365,Co-Training<br>Data,-0.1,delta,0.010002902504393613,0.034649209743696764,VDNA-PP:NN-1000-BINS,0.044652112248090375,-0.024646307239303153
196,Augmentation<br>Policy,-0.1,gain,0.6705426356589146,0.39768672942672095,KLD-PP:NN,1.0682293650856356,0.27285590623219363
2357,Pretraining<br>Data,-0.1,rank,0.6591298494012834,0.19052948108553625,KLD-PP:NN,0.8496593304868196,0.46860036831574714
2805,Pretraining<br>Data,-0.1,delta,-0.010262019219940634,0.03465765341002407,VDNA-PP:NN-1000-BINS,0.024395634190083434,-0.0449196726299647
2806,Pretraining<br>Data,-0.1,gain,0.36046511627906974,0.3967683714698983,VDNA-PP:NN-1000-BINS,0.757233487748968,-0.036303255190828554
2807,Pretraining<br>Data,-0.1,rank,0.6810605934825802,0.19492822681295385,VDNA-PP:NN-1000-BINS,0.875988820295534,0.48613236666962634
2358,Pretraining<br>Data,-0.1,regret,0.1941134158372217,0.1805820991296852,KLD-PP:NN,0.3746955149669069,0.01353131670753649
2359,Pretraining<br>Data,-0.1,weightedtau,0.11409295566319577,0.16366945434394303,KLD-PP:NN,0.2777624100071388,-0.04957649868074726
2175,Pretraining<br>Data,-0.1,delta,-0.011264013304574848,0.035683013955773335,FED,0.024419000651198487,-0.04694702726034818
2176,Pretraining<br>Data,-0.1,gain,0.3217054263565891,0.37728882997659796,FED,0.698994256333187,-0.05558340362000885
2177,Pretraining<br>Data,-0.1,rank,0.6486447239986167,0.18045199456018723,FED,0.829096718558804,0.4681927294384295
557,Augmentation<br>Policy,-0.1,rank,0.5346258827195687,0.18445303658736714,SEMANTIC,0.7190789193069358,0.35017284613220157
197,Augmentation<br>Policy,-0.1,rank,0.5804455393364427,0.18976007565893702,KLD-PP:NN,0.7702056149953798,0.3906854636775057
198,Augmentation<br>Policy,-0.1,regret,0.16668810850494795,0.1621670416474587,KLD-PP:NN,0.32885515015240663,0.0045210668574892365
199,Augmentation<br>Policy,-0.1,weightedtau,-0.014076488966359997,0.16475817401930593,KLD-PP:NN,0.15068168505294594,-0.17883466298566592
559,Augmentation<br>Policy,-0.1,weightedtau,0.040573795574802445,0.14130191317621182,SEMANTIC,0.18187570875101428,-0.10072811760140937
556,Augmentation<br>Policy,-0.1,gain,0.6085271317829458,0.40966066131023693,SEMANTIC,1.0181877930931829,0.1988664704727089
555,Augmentation<br>Policy,-0.1,delta,-9.331838721143775e-05,0.05924455187481331,SEMANTIC,0.05915123348760187,-0.05933787026202475
645,Augmentation<br>Policy,-0.1,delta,0.003446273794469913,0.05258165470000705,VDNA-PP:NN-1000-BINS,0.056027928494476964,-0.04913538090553714
646,Augmentation<br>Policy,-0.1,gain,0.6705426356589146,0.38770039657862093,VDNA-PP:NN-1000-BINS,1.0582430322375356,0.28284223908029366
647,Augmentation<br>Policy,-0.1,rank,0.5908452687478871,0.18460732596285928,VDNA-PP:NN-1000-BINS,0.7754525947107465,0.40623794278502784
648,Augmentation<br>Policy,-0.1,regret,0.16089859503446555,0.14941507483366712,VDNA-PP:NN-1000-BINS,0.3103136698681327,0.01148352020079843
649,Augmentation<br>Policy,-0.1,weightedtau,0.03658043978012118,0.23382191941249747,VDNA-PP:NN-1000-BINS,0.2704023591926187,-0.1972414796323763
285,Augmentation<br>Policy,-0.1,delta,0.005104021470060036,0.04590723101173031,KLD-PP:NS-1000-BINS,0.05101125248179035,-0.04080320954167027
286,Augmentation<br>Policy,-0.1,gain,0.6472868217054263,0.40050507707826366,KLD-PP:NS-1000-BINS,1.0477918987836898,0.24678174462716262
287,Augmentation<br>Policy,-0.1,rank,0.5806407767122178,0.16057438172831257,KLD-PP:NS-1000-BINS,0.7412151584405304,0.42006639498390524
2449,Pretraining<br>Data,-0.1,weightedtau,0.16489591687475405,0.17070300954270223,KLD-PP:NS-1000-BINS,0.33559892641745626,-0.005807092667948183
288,Augmentation<br>Policy,-0.1,regret,0.1618491315353611,0.14600129960203842,KLD-PP:NS-1000-BINS,0.3078504311373995,0.015847831933322676
1455,Model<br>Architecture,-0.1,delta,0.0016409705852661375,0.04026581741933711,FED,0.04190678800460325,-0.03862484683407097
1456,Model<br>Architecture,-0.1,gain,0.6627906976744186,0.3774499440353886,FED,1.0402406417098071,0.28534075363902994
1457,Model<br>Architecture,-0.1,rank,0.49631060212368405,0.17177016015209448,FED,0.6680807622757785,0.3245404419715896
1458,Model<br>Architecture,-0.1,regret,0.19589021295728548,0.17601079751974807,FED,0.37190101047703356,0.019879415437537407
289,Augmentation<br>Policy,-0.1,weightedtau,0.1738289507421687,0.2150226901816618,KLD-PP:NS-1000-BINS,0.3888516409238305,-0.041193739439493116
1459,Model<br>Architecture,-0.1,weightedtau,-0.05494507127906115,0.16554035136892506,FED,0.11059528008986391,-0.2204854226479862
2178,Pretraining<br>Data,-0.1,regret,0.19511557464266063,0.1791959871612046,FED,0.37431156180386527,0.015919587481456027
2179,Pretraining<br>Data,-0.1,weightedtau,0.10446393059041066,0.15767653152464156,FED,0.2621404621150522,-0.0532126009342309
558,Augmentation<br>Policy,-0.1,regret,0.18152180627919787,0.17089027947075375,SEMANTIC,0.35241208574995164,0.01063152680844412
1278,Co-Training<br>Data,-0.1,regret,0.19559125120429172,0.18534244860104504,SEMANTIC,0.38093369980533676,0.010248802603246676
2445,Pretraining<br>Data,-0.1,delta,-0.012393037632146232,0.037848316090660535,KLD-PP:NS-1000-BINS,0.0254552784585143,-0.05024135372280677
1548,Model<br>Architecture,-0.1,regret,0.20097357789990933,0.1849241010356194,FID,0.38589767893552873,0.016049476864289924
1276,Co-Training<br>Data,-0.1,gain,0.6240310077519379,0.3853409037451166,SEMANTIC,1.0093719114970545,0.23869010400682128
1277,Co-Training<br>Data,-0.1,rank,0.4780636272521145,0.20507493671266125,SEMANTIC,0.6831385639647758,0.27298869053945324
1275,Co-Training<br>Data,-0.1,delta,0.007201283939125013,0.03756765817110534,SEMANTIC,0.04476894211023036,-0.03036637423198033
2809,Pretraining<br>Data,-0.1,weightedtau,0.14439081812102886,0.16146454939621244,VDNA-PP:NN-1000-BINS,0.3058553675172413,-0.01707373127518358
1279,Co-Training<br>Data,-0.1,weightedtau,-0.05462401531204637,0.1822970960391552,SEMANTIC,0.1276730807271088,-0.23692111135120159
1547,Model<br>Architecture,-0.1,rank,0.48917436982706675,0.15408493419590572,FID,0.6432593040229725,0.335089435631161
2089,Model<br>Architecture,-0.1,weightedtau,-0.007957542498951678,0.1607052876453752,VDNA-PP:NN-1000-BINS,0.15274774514642353,-0.16866283014432687
2265,Pretraining<br>Data,-0.1,delta,-0.011049454911426667,0.03618118238619595,FID,0.025131727474769282,-0.04723063729762261
1546,Model<br>Architecture,-0.1,gain,0.6589147286821704,0.375653658407091,FID,1.0345683870892612,0.2832610702750794
1549,Model<br>Architecture,-0.1,weightedtau,-0.03339970800939745,0.15430428134553903,FID,0.12090457333614157,-0.18770398935493648
2266,Pretraining<br>Data,-0.1,gain,0.34108527131782945,0.39266724653256735,FID,0.7337525178503967,-0.051581975214737896
2267,Pretraining<br>Data,-0.1,rank,0.6641252878544116,0.19174606492588422,FID,0.8558713527802958,0.4723792229285274
1545,Model<br>Architecture,-0.1,delta,-0.0013677791261549695,0.04495233889753122,FID,0.04358455977137625,-0.046320118023686185
2808,Pretraining<br>Data,-0.1,regret,0.18801843552388436,0.17547773213124837,VDNA-PP:NN-1000-BINS,0.3634961676551327,0.012540703392635993
2268,Pretraining<br>Data,-0.1,regret,0.18822739146598944,0.16458248692671454,FID,0.35280987839270395,0.023644904539274897
2269,Pretraining<br>Data,-0.1,weightedtau,0.12231107890308669,0.16724372765449555,FID,0.28955480655758226,-0.04493264875140886
1639,Model<br>Architecture,-0.1,weightedtau,-0.04021918660494736,0.15437172600509502,KLD-PP:NN,0.11415253940014766,-0.19459091261004238
1638,Model<br>Architecture,-0.1,regret,0.20311954111473404,0.18076056112652605,KLD-PP:NN,0.3838801022412601,0.02235897998820799
1637,Model<br>Architecture,-0.1,rank,0.48488327944152365,0.159106357870094,KLD-PP:NN,0.6439896373116176,0.3257769215714297
1636,Model<br>Architecture,-0.1,gain,0.6511627906976744,0.368380936482719,KLD-PP:NN,1.0195437271803933,0.28278185421495533
1635,Model<br>Architecture,-0.1,delta,-0.00048130789160419845,0.04093994267482264,KLD-PP:NN,0.04045863478321844,-0.04142125056642684
2447,Pretraining<br>Data,-0.1,rank,0.6615894597249851,0.19734411726593193,KLD-PP:NS-1000-BINS,0.858933576990917,0.46424534245905313
2446,Pretraining<br>Data,-0.1,gain,0.3565891472868217,0.3853211806022377,KLD-PP:NS-1000-BINS,0.7419103278890593,-0.028732033315416017
2801,Pretraining<br>Data,-0.075,gain,0.3682170542635659,0.39284139981050464,VDNA-PP:NN-1000-BINS,0.7610584540740706,-0.024624345546938764
2800,Pretraining<br>Data,-0.075,delta,-0.010268008408620372,0.03467130301190366,VDNA-PP:NN-1000-BINS,0.024403294603283287,-0.04493931142052403
2802,Pretraining<br>Data,-0.075,rank,0.684276925515899,0.19299907494374663,VDNA-PP:NN-1000-BINS,0.8772760004596456,0.4912778505721524
2713,Pretraining<br>Data,-0.075,regret,0.21294890310328024,0.18871946101891626,SEMANTIC,0.40166836412219653,0.024229442084363978
2173,Pretraining<br>Data,-0.075,regret,0.19511557464266066,0.1791959871612046,FED,0.37431156180386527,0.015919587481456055
2172,Pretraining<br>Data,-0.075,rank,0.6486447239986167,0.18045199456018723,FED,0.829096718558804,0.4681927294384295
2711,Pretraining<br>Data,-0.075,gain,0.313953488372093,0.39392329024256895,SEMANTIC,0.707876778614662,-0.07996980187047592
913,Co-Training<br>Data,-0.075,regret,0.18531453150655752,0.1662030645070987,KLD-PP:NN,0.35151759601365623,0.019111466999458815
2710,Pretraining<br>Data,-0.075,delta,-0.016188714585871036,0.038986283756257886,SEMANTIC,0.02279756917038685,-0.055174998342128925
912,Co-Training<br>Data,-0.075,rank,0.4966132294267645,0.1743345166527783,KLD-PP:NN,0.6709477460795428,0.32227871277398623
2350,Pretraining<br>Data,-0.075,delta,-0.011499720988963614,0.0362708459195138,KLD-PP:NN,0.024771124930550188,-0.04777056690847742
2351,Pretraining<br>Data,-0.075,gain,0.3527131782945736,0.3905908082771072,KLD-PP:NN,0.7433039865716808,-0.03787762998253358
2352,Pretraining<br>Data,-0.075,rank,0.6592405913724906,0.19060107534165138,KLD-PP:NN,0.849841666714142,0.4686395160308392
2353,Pretraining<br>Data,-0.075,regret,0.19399209518377966,0.18066366340971085,KLD-PP:NN,0.37465575859349054,0.01332843177406881
914,Co-Training<br>Data,-0.075,weightedtau,-0.05202966076636023,0.16609552089374324,KLD-PP:NN,0.11406586012738301,-0.21812518166010347
1450,Model<br>Architecture,-0.075,delta,0.0016409705852661375,0.04026581741933711,FED,0.04190678800460325,-0.03862484683407097
1543,Model<br>Architecture,-0.075,regret,0.20003288485947113,0.19068444860468642,FID,0.39071733346415755,0.009348436254784709
1452,Model<br>Architecture,-0.075,rank,0.49631060212368405,0.17177016015209448,FED,0.6680807622757785,0.3245404419715896
2714,Pretraining<br>Data,-0.075,weightedtau,0.13520831899563995,0.1954637445056792,SEMANTIC,0.33067206350131917,-0.060255425510039234
1903,Model<br>Architecture,-0.075,regret,0.20351662645623958,0.1920622614349588,KLD-PP:NS-W:TS-100-BINS,0.3955788878911984,0.011454365021280777
1902,Model<br>Architecture,-0.075,rank,0.4901802194644146,0.16524242312467372,KLD-PP:NS-W:TS-100-BINS,0.6554226425890883,0.32493779633974085
1000,Co-Training<br>Data,-0.075,delta,0.01057065773071862,0.03708246181238427,KLD-PP:NS-1000-BINS,0.04765311954310289,-0.026511804081665646
1001,Co-Training<br>Data,-0.075,gain,0.6550387596899224,0.37029461656250906,KLD-PP:NS-1000-BINS,1.0253333762524315,0.28474414312741336
1002,Co-Training<br>Data,-0.075,rank,0.5264011845381045,0.20254111251206233,KLD-PP:NS-1000-BINS,0.7289422970501668,0.32386007202604217
1904,Model<br>Architecture,-0.075,weightedtau,0.03179515408578041,0.13472347499272633,KLD-PP:NS-W:TS-100-BINS,0.16651862907850673,-0.10292832090694592
2264,Pretraining<br>Data,-0.075,weightedtau,0.11738773107122526,0.16630431566165071,FID,0.28369204673287596,-0.04891658459042546
1003,Co-Training<br>Data,-0.075,regret,0.16913126111874555,0.16056408434201003,KLD-PP:NS-1000-BINS,0.3296953454607556,0.008567176776735519
1004,Co-Training<br>Data,-0.075,weightedtau,-0.012994149123717567,0.18865810565410995,KLD-PP:NS-1000-BINS,0.17566395653039238,-0.20165225477782753
2174,Pretraining<br>Data,-0.075,weightedtau,0.09573900021705434,0.15560094043768274,FED,0.2513399406547371,-0.05986194022062841
2263,Pretraining<br>Data,-0.075,regret,0.18630945882452185,0.16530632761809094,FID,0.3516157864426128,0.02100313120643091
2262,Pretraining<br>Data,-0.075,rank,0.671819032344293,0.18124498788507618,FID,0.8530640202293691,0.4905740444592168
2261,Pretraining<br>Data,-0.075,gain,0.3527131782945736,0.3905908082771072,FID,0.7433039865716808,-0.03787762998253358
2260,Pretraining<br>Data,-0.075,delta,-0.011414174577678507,0.037552720912614766,FID,0.026138546334936258,-0.048966895490293275
1540,Model<br>Architecture,-0.075,delta,-0.0008712373577655069,0.04566806633672191,FID,0.0447968289789564,-0.046539303694487416
1541,Model<br>Architecture,-0.075,gain,0.6627906976744186,0.3808974131407108,FID,1.0436881108151295,0.28189328453370777
1542,Model<br>Architecture,-0.075,rank,0.48665591698261407,0.1592579761201231,FID,0.6459138931027372,0.32739794086249097
2712,Pretraining<br>Data,-0.075,rank,0.6071987010622343,0.2147880243386752,SEMANTIC,0.8219867254009094,0.3924106767235591
1544,Model<br>Architecture,-0.075,weightedtau,-0.03405685741742084,0.1553950632885868,FID,0.12133820587116595,-0.18945192070600764
1900,Model<br>Architecture,-0.075,delta,-0.0009433859309484723,0.04832312925408392,KLD-PP:NS-W:TS-100-BINS,0.04737974332313545,-0.04926651518503239
1454,Model<br>Architecture,-0.075,weightedtau,-0.0585656321884289,0.16560379111938103,FED,0.10703815893095214,-0.22416942330780992
1453,Model<br>Architecture,-0.075,regret,0.19589021295728548,0.17601079751974807,FED,0.37190101047703356,0.019879415437537407
1451,Model<br>Architecture,-0.075,gain,0.6627906976744186,0.3774499440353886,FED,1.0402406417098071,0.28534075363902994
1901,Model<br>Architecture,-0.075,gain,0.6589147286821704,0.39266724653256735,KLD-PP:NS-W:TS-100-BINS,1.0515819752147377,0.26624748214960303
2622,Pretraining<br>Data,-0.075,rank,0.666434420965295,0.19097659860567318,KLD-PP:NS-W:TS-100-BINS,0.8574110195709682,0.47545782235962186
1813,Model<br>Architecture,-0.075,regret,0.17128802070778082,0.14144521592694942,KLD-PP:NS-W:SN-1000-BINS,0.31273323663473024,0.0298428047808314
1182,Co-Training<br>Data,-0.075,rank,0.5225529010386581,0.20835463451995168,KLD-PP:NS-W:TS-100-BINS,0.7309075355586099,0.31419826651870647
1183,Co-Training<br>Data,-0.075,regret,0.1707988100879871,0.16376516412629355,KLD-PP:NS-W:TS-100-BINS,0.33456397421428063,0.007033645961693563
1184,Co-Training<br>Data,-0.075,weightedtau,-0.007959389498678172,0.18998529063761857,KLD-PP:NS-W:TS-100-BINS,0.1820259011389404,-0.19794468013629674
1634,Model<br>Architecture,-0.075,weightedtau,-0.043135642807804755,0.15311300499915437,KLD-PP:NN,0.10997736219134961,-0.1962486478069591
2440,Pretraining<br>Data,-0.075,delta,-0.012370025695756414,0.037851006802241086,KLD-PP:NS-1000-BINS,0.02548098110648467,-0.0502210324979975
2080,Model<br>Architecture,-0.075,delta,-0.000997249508704935,0.04434369053722215,VDNA-PP:NN-1000-BINS,0.04334644102851721,-0.045340940045927085
2081,Model<br>Architecture,-0.075,gain,0.6550387596899224,0.37380808196204496,VDNA-PP:NN-1000-BINS,1.0288468416519674,0.28123067772787746
2082,Model<br>Architecture,-0.075,rank,0.4940492164569081,0.16982547458134045,VDNA-PP:NN-1000-BINS,0.6638746910382485,0.32422374187556763
2083,Model<br>Architecture,-0.075,regret,0.1993785868024203,0.18240850687270013,VDNA-PP:NN-1000-BINS,0.3817870936751204,0.01697007992972016
2084,Model<br>Architecture,-0.075,weightedtau,-0.013252568910711408,0.165340468919552,VDNA-PP:NN-1000-BINS,0.1520879000088406,-0.17859303783026342
2441,Pretraining<br>Data,-0.075,gain,0.3565891472868217,0.3853211806022377,KLD-PP:NS-1000-BINS,0.7419103278890593,-0.028732033315416017
2442,Pretraining<br>Data,-0.075,rank,0.6625861374658487,0.19696701620519158,KLD-PP:NS-1000-BINS,0.8595531536710403,0.46561912126065713
2534,Pretraining<br>Data,-0.075,weightedtau,0.029401880732572067,0.2223765937440387,KLD-PP:NS-W:SN-1000-BINS,0.2517784744766108,-0.19297471301146663
2533,Pretraining<br>Data,-0.075,regret,0.2118606023543949,0.16162179244004374,KLD-PP:NS-W:SN-1000-BINS,0.3734823947944387,0.050238809914351173
2532,Pretraining<br>Data,-0.075,rank,0.5500177941332365,0.17454719487907316,KLD-PP:NS-W:SN-1000-BINS,0.7245649890123096,0.3754705992541633
2531,Pretraining<br>Data,-0.075,gain,0.27131782945736427,0.37052031215250025,KLD-PP:NS-W:SN-1000-BINS,0.6418381416098645,-0.09920248269513599
2530,Pretraining<br>Data,-0.075,delta,-0.015259883431501165,0.030660050550337065,KLD-PP:NS-W:SN-1000-BINS,0.0154001671188359,-0.04591993398183823
1274,Co-Training<br>Data,-0.075,weightedtau,-0.052118286904497754,0.18266683599653707,SEMANTIC,0.13054854909203933,-0.23478512290103482
1273,Co-Training<br>Data,-0.075,regret,0.19387322361907336,0.1856799553138799,SEMANTIC,0.37955317893295326,0.008193268305193457
1272,Co-Training<br>Data,-0.075,rank,0.480167724705049,0.2056155850928377,SEMANTIC,0.6857833097978867,0.27455213961221125
1271,Co-Training<br>Data,-0.075,gain,0.6356589147286822,0.381356049565898,SEMANTIC,1.0170149642945803,0.25430286516278416
1270,Co-Training<br>Data,-0.075,delta,0.007416467256940314,0.03841927662644369,SEMANTIC,0.045835743883384,-0.03100280936950338
1724,Model<br>Architecture,-0.075,weightedtau,0.030773492105098114,0.13373124519923965,KLD-PP:NS-1000-BINS,0.16450473730433776,-0.10295775309414154
2443,Pretraining<br>Data,-0.075,regret,0.1967084382198181,0.18014454573900604,KLD-PP:NS-1000-BINS,0.37685298395882416,0.016563892480812054
